Stock Index,Stock Price
AD2275,126.73924
AD2276,663.79236
AD2277,445.69534
AD2278,382.0192
AD2279,1887.9448
AD2280,899.1408
AD2281,182.08987
AD2282,1550.6194
AD2283,95.54321
AD2284,362.75317
AD2285,422.40283
AD2286,903.0343
AD2287,527.3788
AD2288,458.9519
AD2289,890.8655
AD2290,468.16687
AD2291,188.40833
AD2292,916.72406
AD2293,234.75719
AD2294,686.2487
AD2295,132.65845
AD2296,90.547516
AD2297,792.01196
AD2298,108.30577
AD2299,1233.925
AD2300,891.2002
AD2301,229.4928
AD2302,240.6228
AD2303,525.35913
AD2304,1020.7763
AD2305,940.3071
AD2306,503.34283
AD2307,1387.3383
AD2308,211.79054
AD2309,267.26514
AD2310,1217.158
AD2311,856.9588
AD2312,425.19724
AD2313,355.65338
AD2314,736.1922
AD2315,742.2776
AD2316,1084.3788
AD2317,579.4976
AD2318,104.83734
AD2319,490.13962
AD2320,871.8494
AD2321,742.57764
AD2322,401.46994
AD2323,233.05771
AD2324,129.00006
AD2325,249.81021
AD2326,881.5951
AD2327,413.98007
AD2328,452.81238
AD2329,450.10574
AD2330,138.66312
AD2331,126.311104
AD2332,347.05566
AD2333,171.81744
AD2334,60.16657
AD2335,134.60219
AD2336,1204.1201
AD2337,109.29675
AD2338,130.48099
AD2339,875.6301
AD2340,107.39547
AD2341,459.38226
AD2342,534.38416
AD2343,1464.1036
AD2344,299.14716
AD2345,976.2326
AD2346,242.20352
AD2347,402.79547
AD2348,113.428246
AD2349,608.5176
AD2350,1112.1556
AD2351,662.66394
AD2352,1397.6663
AD2353,94.01415
AD2354,126.63324
AD2355,43.289658
AD2356,623.0249
AD2357,104.331345
AD2358,166.47453
AD2359,636.5266
AD2360,1171.3787
AD2361,175.1753
AD2362,538.1885
AD2363,402.31992
AD2364,74.120804
AD2365,146.7896
AD2366,200.8456
AD2367,805.55237
AD2368,93.54315
AD2369,269.53287
AD2370,119.24723
AD2371,120.02708
AD2372,920.3606
AD2373,73.945274
AD2374,314.89642
AD2375,208.45474
AD2376,515.9393
AD2377,794.4322
AD2378,283.38098
AD2379,74.17348
AD2380,378.64127
AD2381,227.46606
AD2382,43.48422
AD2383,258.50128
AD2384,582.8969
AD2385,634.613
AD2386,584.0339
AD2387,537.0062
AD2388,656.8674
AD2389,198.64502
AD2390,649.3472
AD2391,1269.1415
AD2392,150.94838
AD2393,566.07385
AD2394,580.6965
AD2395,573.98126
AD2396,557.2997
AD2397,568.9233
AD2398,555.3835
AD2399,563.93494
AD2400,530.9414
AD2401,567.7494
AD2402,581.3607
AD2403,592.3156
AD2404,557.61865
AD2405,589.3474
AD2406,561.4928
AD2407,564.41595
AD2408,557.81726
AD2409,564.0105
AD2410,579.478
AD2411,271.51657
AD2412,601.2617
AD2413,353.55127
AD2414,1683.7537
AD2415,669.5081
AD2416,340.2411
AD2417,492.9141
AD2418,979.9556
AD2419,555.61975
AD2420,643.14453
AD2421,1008.71277
AD2422,351.77786
AD2423,429.25525
AD2424,430.42404
AD2425,183.8394
AD2426,702.0263
AD2427,243.67368
AD2428,784.121
AD2429,407.8916
AD2430,477.41125
AD2431,918.4961
AD2432,631.4936
AD2433,90.84668
AD2434,984.1477
AD2435,1693.0063
AD2436,543.1349
AD2437,1165.7273
AD2438,188.12271
AD2439,122.412674
AD2440,435.9349
AD2441,1182.639
AD2442,284.45862
AD2443,101.563034
AD2444,488.3132
AD2445,159.36595
AD2446,121.57736
AD2447,809.0247
AD2448,564.97107
AD2449,779.9648
AD2450,716.3186
AD2451,338.73474
AD2452,1536.67
AD2453,780.6566
AD2454,237.35901
AD2455,150.47789
AD2456,254.5972
AD2457,624.35547
AD2458,1179.4507
AD2459,317.27643
AD2460,96.657814
AD2461,199.10985
AD2462,293.87253
AD2463,667.7449
AD2464,153.7681
AD2465,328.25256
AD2466,332.2787
AD2467,1537.5916
AD2468,489.96484
AD2469,870.43005
AD2470,631.3821
AD2471,195.92429
AD2472,117.641235
AD2473,663.4884
AD2474,77.22144
AD2475,251.66035
AD2476,850.7045
AD2477,414.50574
AD2478,79.57704
AD2479,383.70105
AD2480,175.79477
AD2481,647.07324
AD2482,193.01544
AD2483,799.54834
AD2484,77.48802
AD2485,778.4643
AD2486,1588.6053
AD2487,958.32465
AD2488,101.58117
AD2489,1664.3809
AD2490,1414.3285
AD2491,1041.2886
AD2492,594.5052
AD2493,129.6073
AD2494,46.283653
AD2495,297.95782
AD2496,463.19867
AD2497,677.3376
AD2498,207.6958
AD2499,524.30225
AD2500,183.78339
AD2501,622.15643
AD2502,697.9656
AD2503,990.2532
AD2504,1175.9926
AD2505,189.5144
AD2506,643.3727
AD2507,387.89948
AD2508,938.1604
AD2509,130.25519
AD2510,429.41888
AD2511,479.92258
AD2512,550.5242
AD2513,299.99072
AD2514,190.89154
AD2515,277.96265
AD2516,854.2373
AD2517,289.52844
AD2518,799.5851
AD2519,302.79248
AD2520,703.2545
AD2521,137.39621
AD2522,1070.745
AD2523,1691.1436
AD2524,134.4216
AD2525,1320.0957
AD2526,1600.1729
AD2527,1155.1156
AD2528,593.8214
AD2529,397.84613
AD2530,333.1635
AD2531,389.7707
AD2532,510.6771
AD2533,751.0299
AD2534,861.54
AD2535,128.00288
AD2536,312.58142
AD2537,979.64746
AD2538,152.77444
AD2539,48.36849
AD2540,1165.5405
AD2541,155.21927
AD2542,1068.0656
AD2543,327.84558
AD2544,1141.1923
AD2545,67.051895
AD2546,950.6523
AD2547,910.6972
AD2548,534.9149
AD2549,626.4665
AD2550,423.0005
AD2551,460.37994
AD2552,606.6752
AD2553,88.80426
AD2554,494.43628
AD2555,230.14482
AD2556,109.688034
AD2557,1228.1046
AD2558,611.75085
AD2559,454.81638
AD2560,1353.2986
AD2561,1527.3114
AD2562,874.7215
AD2563,906.862
AD2564,391.2037
AD2565,1318.1357
AD2566,351.94293
AD2567,1434.3647
AD2568,1446.7915
AD2569,215.8247
AD2570,573.4381
AD2571,555.7223
AD2572,589.0858
AD2573,43.540577
AD2574,158.4031
AD2575,369.175
AD2576,185.75592
AD2577,943.58
AD2578,589.6415
AD2579,180.81464
AD2580,408.86295
AD2581,226.4104
AD2582,1104.3618
AD2583,927.106
AD2584,358.29117
AD2585,339.46848
AD2586,474.09387
AD2587,53.397873
AD2588,901.64136
AD2589,501.47803
AD2590,693.7322
AD2591,561.0526
AD2592,114.37256
AD2593,79.459
AD2594,732.4984
AD2595,716.65717
AD2596,248.77545
AD2597,269.2697
AD2598,1636.9238
AD2599,721.2648
AD2600,624.3646
AD2601,112.50513
AD2602,364.73376
AD2603,214.27875
AD2604,998.0367
AD2605,546.4046
AD2606,360.3003
AD2607,641.84454
AD2608,300.96655
AD2609,267.49713
AD2610,1692.4927
AD2611,750.816
AD2612,223.88748
AD2613,508.15802
AD2614,230.59444
AD2615,44.53891
AD2616,210.66208
AD2617,446.03812
AD2618,405.85352
AD2619,312.57382
AD2620,238.26413
AD2621,961.7654
AD2622,354.84064
AD2623,989.0001
AD2624,1109.5703
AD2625,1789.7935
AD2626,772.9292
AD2627,774.1863
AD2628,113.96924
AD2629,1373.7617
AD2630,498.50577
AD2631,665.8139
AD2632,194.71263
AD2633,629.7051
AD2634,552.5117
AD2635,120.84247
AD2636,808.10974
AD2637,922.0073
AD2638,95.30047
AD2639,128.3505
AD2640,1288.1475
AD2641,1037.3794
AD2642,1055.4392
AD2643,39.70377
AD2644,173.9199
AD2645,1696.4828
AD2646,749.9317
AD2647,699.8123
AD2648,105.06186
AD2649,1108.0667
AD2650,1262.4644
AD2651,833.63806
AD2652,249.04466
AD2653,999.9142
AD2654,1645.671
AD2655,133.13446
AD2656,544.3207
AD2657,187.2049
AD2658,857.71936
AD2659,859.93445
AD2660,252.00894
AD2661,630.21484
AD2662,1246.2156
AD2663,1358.4078
AD2664,386.9026
AD2665,103.07042
AD2666,677.24475
AD2667,758.7742
AD2668,1637.3792
AD2669,168.88622
AD2670,127.55536
AD2671,429.7649
AD2672,998.7228
AD2673,156.82791
AD2674,369.50214
AD2675,509.56403
AD2676,82.07264
AD2677,734.5206
AD2678,139.34346
AD2679,1173.4072
AD2680,608.0574
AD2681,1108.1926
AD2682,319.38028
AD2683,339.3414
AD2684,161.12923
AD2685,150.29483
AD2686,634.35455
AD2687,962.94385
AD2688,1036.3842
AD2689,791.3065
AD2690,213.01695
AD2691,546.49805
AD2692,143.2496
AD2693,412.81375
AD2694,1484.7164
AD2695,229.001
AD2696,168.66432
AD2697,442.39087
AD2698,294.96307
AD2699,97.10663
AD2700,372.61804
AD2701,134.81227
AD2702,571.077
AD2703,73.62868
AD2704,604.9215
AD2705,1204.0962
AD2706,294.9701
AD2707,205.0087
AD2708,100.613594
AD2709,1137.924
AD2710,1572.4214
AD2711,358.13867
AD2712,783.77686
AD2713,1350.0302
AD2714,333.96466
AD2715,212.12198
AD2716,529.52496
AD2717,1121.791
AD2718,299.17896
AD2719,187.56017
AD2720,1156.9998
AD2721,532.2361
AD2722,270.04016
AD2723,55.262405
AD2724,121.294304
AD2725,470.03775
AD2726,480.62152
AD2727,168.59784
AD2728,223.99725
AD2729,313.2196
AD2730,1200.1003
AD2731,290.6841
AD2732,65.32479
AD2733,1104.4885
AD2734,141.82722
AD2735,567.5978
AD2736,569.3755
AD2737,347.48068
AD2738,1285.4438
